Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,cum_return
2013-01-02,23.84883984940122,24.1766612636894,23.28881572500673,23.98543167114257,13767900,0.0,0,,
2013-01-03,23.903483509512537,23.903483509512537,23.32979980107332,23.78738212585449,16739300,0.0,0,-0.008257076545608366,0.9917429234543916
2013-01-04,23.6439629096582,23.828361552232256,23.391269631437453,23.48688316345215,21372100,0.0,0,-0.012632704213202506,0.9792145284468555
2013-01-07,23.322964573779167,24.210807466814668,23.322964573779167,23.5346794128418,17897100,0.0,0,0.0020350188254876223,0.9812072484464358
2013-01-08,23.41858080305225,23.65761455424233,22.783431001007184,23.022464752197266,17863300,0.0,0,-0.021764250604792257,0.9598520079960089
2013-01-09,22.954167491799083,23.18637279700625,22.954167491799083,23.15222549438477,18800400,0.0,0,0.00563626629833891,0.9652619895200697
2013-01-10,22.98832604477588,23.220531463623047,22.762951652959387,23.220531463623047,15658100,0.0,0,0.0029502982015636725,0.9681098002317885
2013-01-11,23.213615710054583,23.42785365933939,23.04775364669085,23.39329719543457,11191500,0.4,0,0.007440214367279818,0.9753127446765775
2013-01-14,23.503870094169013,23.66973215095996,23.358742442156903,23.559158325195312,11584900,0.0,0,0.007090113393383168,0.9822278226303461
2013-01-15,23.29655191992965,23.99455155935329,23.29655191992965,23.911619186401367,13040200,0.0,0,0.014960672887414539,0.9969226117856361
2013-01-16,23.821772464004063,24.561235427856445,23.80795040606529,24.561235427856445,16512700,0.0,0,0.027167388222062216,1.0240063954073688
2013-01-17,24.7063607828153,25.36289397423157,24.7063607828153,25.16938781738281,14424800,0.0,0,0.024760659589485368,1.0493614691815065
2013-01-18,25.176307017643683,25.79137420654297,24.90678343026431,25.79137420654297,17842200,0.0,0,0.024712018968160887,1.0752933097123771
2013-01-22,25.5563974947926,25.742991305171184,24.830756656401025,25.16938781738281,15809700,0.0,0,-0.02411606237725672,1.0493614691815065
2013-01-23,25.50802926025007,26.150740587655523,25.22468360466293,26.123096466064453,10981600,0.0,0,0.037891610856859215,1.0891234656199142
2013-01-24,26.116186419061343,26.62067976833353,25.72917663061253,25.888126373291016,11327100,0.0,0,-0.00899472591538597,1.0793270985586478
2013-01-25,25.92958912646726,26.150736794541714,25.32143172111844,25.9848747253418,8934600,0.0,0,0.00373717088118819,1.0833607283626585
2013-01-28,26.019435151043293,26.171472548306948,25.36981147043917,25.49420738220215,7140100,0.0,0,-0.018882805798602798,1.0629038381191536
2013-01-29,25.369804358665167,25.88811963361833,25.05190495606964,25.78445816040039,8838500,0.0,0,0.01138496968534386,1.0750049660945757
2013-01-30,25.438920859841453,25.936501852706183,25.438920859841453,25.5218505859375,10841800,0.0,0,-0.010184723403115825,1.0640563378579266
2013-01-31,25.45964976463966,25.52184771127813,25.06573031469208,25.35598564147949,10720700,0.0,0,-0.0064989387779506025,1.0571411008618976
2013-02-01,25.459652288786007,25.708444100005845,25.238504597988022,25.69462203979492,9527500,0.0,0,0.013355284353902652,1.071259520866106
2013-02-04,25.32142997511073,25.77754733859931,25.259232032985565,25.76372528076172,6348000,0.0,0,0.002689404843541743,1.0741405714102135
2013-02-05,25.860481988009607,26.07471997097412,25.69462253485968,25.70844459533692,7284400,0.0,0,-0.002145679043786264,1.071835810496058
2013-02-06,25.54257912979769,25.763726795626308,25.4734714728343,25.666975021362305,5738900,0.0,0,-0.001613072071351196,1.0701068620850727
2013-02-07,25.964138939037426,25.964138939037426,24.740914606302947,25.16938781738281,9872500,0.0,0,-0.019386281537476124,1.0493614691815063
2013-02-08,25.134836296919847,25.16939012357355,24.761651278256664,25.05190658569336,13858700,0.0,0,-0.004667623723780601,1.0444634446931333
2013-02-11,24.96897498623956,25.0035288102802,24.706361178212664,24.775468826293945,6032100,0.0,0,-0.011034599640303733,1.032938208742012
2013-02-12,24.720185976990813,24.810028038491783,24.32626653940176,24.47830390930176,7473800,0.0,0,-0.011994320635289268,1.020548816669919
2013-02-13,24.478299066872708,24.58196316627321,24.2917079060119,24.37463760375977,4859800,0.0,0,-0.00423502812638088,1.0162267637269773
2013-02-14,24.222608764810783,25.383635612252405,24.194964640755323,25.273061752319336,7570100,0.0,0,0.03685897460977983,1.0536838402089688
2013-02-15,25.52184266594379,26.12999995326317,25.52184266594379,25.97105026245117,13296300,0.0,0,0.02761788488360639,1.0827843592115765
2013-02-19,25.94341497367408,26.489374512333303,25.64624725700075,26.39262008666992,8292700,0.0,0,0.016232297883934876,1.1003604374743643
2013-02-20,26.371884941844392,27.042240305788827,25.991787545202328,26.68287467956543,8096400,0.0,0,0.010997566438737616,1.112461724492047
2013-02-21,26.599946449356622,26.973131519206177,26.39261818842112,26.80035972595215,7260900,0.0,0,0.004403013086018426,1.1173599080226801
2013-02-22,26.80726645135443,26.84872998581415,26.358058828596995,26.579206466674805,4490400,0.0,0,-0.00825187652474646,1.1081395920279749
2013-02-25,26.63449522205543,26.68287110407545,25.8259220123291,25.8259220123291,4665600,0.0,0,-0.028341119035670825,1.0767336759421704
2013-02-26,25.984868965512906,25.984868965512906,25.542573727403543,25.63241577148437,4463000,0.0,0,-0.007492713745218871,1.0686660187284984
2013-02-27,25.549490909041563,25.556400620068978,25.15557147327718,25.383628845214844,12238400,0.0,0,-0.009705949235822686,1.058293600600671
2013-02-28,25.33524737149603,25.666968789700583,25.22467356542785,25.514928817749023,10321000,0.0,0,0.0051726241876142165,1.0637677556767353
2013-03-01,25.432005417253208,26.309686373540632,25.25923363773887,26.1300048828125,8929400,0.0,0,0.024106516990774818,1.089411491153195
2013-03-04,25.93649224968139,26.43407569460357,25.93649224968139,26.427165985107425,5420800,0.0,0,0.011372408984522853,1.1018007241830279
2013-03-05,26.57229965079249,26.655229365032977,25.77063871636624,25.92267608642578,6650400,0.0,0,-0.019089822153686153,1.0807675443095712
2013-03-06,25.95724050122624,26.16456616847456,25.825932224147497,26.081636428833008,5489500,0.0,0,0.006132096156942213,1.0873949148145798
2013-03-07,26.019423517616737,26.268212593619182,25.87429326125609,25.908849716186523,4442500,0.0,0,-0.0066248417010932314,1.0801910956373595
2013-03-08,26.012514709026124,26.01942705546703,25.680793259631464,25.80518913269043,4114500,0.0,0,-0.004000972047451867,1.075869281257808
2013-03-11,25.742991708628,26.3649710863046,25.6255081796712,26.033246994018555,4614400,0.0,0,0.008837674475294488,1.0853774637435334
2013-03-12,26.053978142157163,26.46862925127453,25.604770577040465,25.687700271606445,6523900,0.0,0,-0.0132732855986617,1.0709709386849144
2013-03-13,25.70843467246353,25.97795815701857,25.59786086761307,25.687700271606445,3710600,0.0,0,0.0,1.0709709386849144
2013-03-14,25.8673913643198,25.97796519914469,25.473471912988074,25.95723342895508,9859700,0.0,0,0.01049269317606294,1.0822083081450153
2013-03-15,25.87429835148932,26.6344956926266,25.763724528306,26.60685157775879,12208300,0.0,0,0.02502647867237906,1.109292171287878
2013-03-18,26.29585958651361,26.59993955100603,26.25439605411022,26.37187957763672,5178700,0.0,0,-0.008831259100136712,1.0994957247054815
2013-03-19,26.434081316297267,26.53774543479797,26.15073571352181,26.51010131835937,5108400,0.0,0,0.005241254811426677,1.1052584619627372
2013-03-20,26.60684304025306,27.083692005417635,26.544645119902288,26.993852615356445,7072900,0.0,0,0.018247810190829217,1.125427008588441
2013-03-21,26.82800052904314,26.9316646466957,26.593030813813627,26.599943161010746,4736100,0.0,0,-0.014592561497561496,1.1090041457545976
2013-03-22,26.65522952304116,26.931665420532227,26.468635687677903,26.931665420532227,3323400,0.0,0,0.012470788283777567,1.1228343016621347
2013-03-25,27.03532408835897,27.311759957051187,26.904018500688466,27.17354202270508,6065000,0.0,0,0.008981123090458842,1.1329186147355517
2013-03-26,27.34632078624989,28.002854165347248,27.34632078624989,27.78861618041992,7249500,0.0,0,0.02263503805285705,1.158562270690881
2013-03-27,27.7955224899043,27.843898373363285,27.408512785944485,27.747146606445312,4274800,0.0,0,-0.0014923223850140666,1.156833322279896
2013-03-28,27.82316197905601,28.19634959872662,27.491440529222487,28.18252754211425,7263400,0.0,0,0.015691016515831713,1.1749852130458545
2013-04-01,27.615838647559915,28.4313215999724,27.615838647559915,28.417499542236328,5740000,0.0,0,0.00833750627125096,1.1847816596282514
2013-04-02,28.48661117157496,28.48661117157496,28.00284967319716,28.1341552734375,5510700,0.0,0,-0.009970767075326181,1.1729684776649798
2013-04-03,28.161797078319864,28.64555853698416,27.885361205858025,28.03740119934082,4122100,0.0,0,-0.003439025382362515,1.1689346092975788
2013-04-04,28.17560967391721,28.87360619487168,28.0719455974835,28.749210357666016,20687600,0.0,0,0.02538784366155622,1.198611338409008
2013-04-05,28.548816680908203,28.680122315941325,28.39677663465708,28.548816680908203,14089800,0.0,0,-0.006970406291676667,1.190256530394487
2013-04-08,28.521159548684363,28.935810675884817,28.38294162752169,28.866703033447266,16449200,0.0,0,0.011134834627021473,1.203509840024162
2013-04-09,28.99801073464073,30.10375154872415,28.88743691686116,29.40575218200684,8673900,0.0,0,0.01867373450771259,1.2259838632541928
2013-04-10,29.47486148617755,30.248878184909422,29.37119738207867,30.145214080810547,7809200,0.0,0,0.025146845223574354,1.2568134897100458
2013-04-11,30.28470625436333,30.48697693401812,30.06848825810611,30.131261825561523,6494100,0.4,0,-0.0004628348371195079,1.2562317926432462
2013-04-12,29.9708548367782,30.19404925448674,29.726734113186943,30.05455207824707,4199800,0.0,0,-0.002545852469058474,1.2530336118322356
2013-04-15,29.90110293422984,30.012700135679086,28.882778138419567,28.90370178222656,7152500,0.0,0,-0.03829204617737347,1.2050523909061546
2013-04-16,29.06411761228937,29.663953465042685,28.687478784872354,29.60815620422364,6998000,0.0,0,0.02437246368319035,1.2344224865398565
2013-04-17,29.3919333764712,29.5942040862897,28.88974476193879,29.46168327331543,5046200,0.0,0,-0.004947046681931355,1.228315740873718
2013-04-18,29.552348739870546,29.740669435856027,29.217557278347247,29.517475128173828,5009000,0.0,0,0.0018937090030062276,1.2306418134507449
2013-04-19,29.65000237897319,29.698828638813268,29.43378434291825,29.56630516052246,6493200,0.0,0,0.001654275378791592,1.2326776339028478
2013-04-22,29.991774149212485,31.268169535483125,29.908076919834937,30.828754425048828,8531300,0.0,0,0.04269891884265653,1.2853116361520234
2013-04-23,31.114725025521665,32.30742062245726,30.96825419656897,31.484390258789062,9378100,0.0,0,0.021267023140173258,1.3126463884604025
2013-04-24,31.484386719758657,31.623883871946845,30.6474064673164,30.91245079040528,5541300,0.0,0,-0.01816581053921229,1.2888011028626496
2013-04-25,31.21236263231692,31.24026258943567,30.52185332740277,30.85664749145508,5236900,0.0,0,-0.0018052046189594995,1.2864745531588417
2013-04-26,31.35187180383055,32.300449424857604,31.21237462532292,31.972631454467773,10096800,0.0,0,0.03616672755268491,1.3330021278263997
2013-04-29,31.9656448388304,32.035392069475584,31.421606329190016,31.54715347290039,6024700,0.0,0,-0.013307568448762352,1.315263110768004
2013-04-30,31.42160804661584,32.24463818450801,31.3937080885583,32.11909103393555,6798600,0.0,0,0.01812960911121375,1.339108316844627
2013-05-01,31.90288063405522,32.14699867367574,31.770357131958008,31.770357131958008,6398100,0.0,0,-0.010857527120212818,1.3245689119775839
2013-05-02,31.861028908066377,31.861028908066377,30.59160985154119,30.68228340148925,9649400,0.0,0,-0.03424807993027745,1.279204970007015
2013-05-03,30.90547760247443,31.22631919493029,30.57068602851784,31.163545608520508,4641200,0.0,0,0.015685345211559287,1.2992697415579173
2013-05-06,31.351863364555605,31.351863364555605,30.79387746141074,31.10076904296875,4085700,0.0,0,-0.0020144230807483954,1.296652462602405
2013-05-07,31.03799522580995,31.38673674520108,30.982195305577783,31.323963165283203,3745600,0.0,0,0.007176482420935937,1.3059578662063345
2013-05-08,31.393709916470787,31.42160987615281,30.26378815621487,30.33353805541992,6973200,0.0,0,-0.03161876754346926,1.2646650880131913
2013-05-09,30.228911759714947,31.00311827529899,30.16613818654093,30.85664749145508,5046900,0.0,0,0.01724524963357177,1.2864745531588417
2013-05-10,30.835736419707448,31.393722534179688,30.8287627573274,31.393722534179688,4455800,0.0,0,0.01740548913725437,1.3088662720192021
2013-05-13,31.240271593833945,31.240271593833945,30.80783011590956,31.065900802612305,3738400,0.0,0,-0.010442270145264554,1.2951987368227522
2013-05-14,30.75202622511796,31.74942714901229,30.75202622511796,31.6308536529541,5760300,0.0,0,0.018185625903186065,1.31875273652089
2013-05-15,31.888934032309045,32.73288809953751,31.72153688690377,32.10515213012695,6702500,0.0,0,0.014994804831280684,1.338527176425738
2013-05-16,32.12607294723713,32.71195886502126,32.091196663249704,32.23069381713867,4605300,0.0,0,0.003910328364210125,1.3437612572099817
2013-05-17,32.10513471712003,33.018838207984274,31.97958759133148,32.900264739990234,5244800,0.0,0,0.02077432545046598,1.3716769908949893
2013-05-20,32.86540368508684,32.87935366669103,32.13304694533154,32.265567779541016,3537800,0.0,0,-0.0192915456901398,1.345215221553025
2013-05-21,32.21674811851882,32.75381050294098,32.20279813520675,32.46086883544922,4708800,0.0,0,0.006052924815785898,1.3533577081501362
2013-05-22,32.40505543283706,33.47917975521488,31.97959043107142,32.61429977416992,5203500,0.0,0,0.004726643008185594,1.359754546898938
2013-05-23,32.16792106214739,32.746833334505375,32.09817381374408,32.4957389831543,3306200,0.0,0,-0.0036352395064916943,1.3548115134509193
2013-05-24,32.25858470613608,32.41900545674371,31.6029517261719,31.693622589111328,4511700,0.0,0,-0.024683740673162813,1.3213696973918816
2013-05-28,32.00750936274109,32.11213292577991,31.17750516372973,31.658767700195312,6181800,0.0,0,-0.0010997445564329134,1.3199165282601395
2013-05-29,31.310013186534515,31.51228390635461,30.542782908116617,30.60555648803711,6908400,0.0,0,-0.033267599741467646,1.2760060735058336
2013-05-30,30.738073039609134,31.47042959653671,30.738073039609134,31.072864532470703,4852200,0.0,0,0.015268732153792097,1.295489068468806
2013-05-31,30.87757337511592,31.17051496411355,29.76857527549272,29.775548934936523,9308800,0.0,0,-0.041750756393202915,1.2414014199611076
2013-06-03,29.9080674149198,30.396305975717222,29.817393893176515,30.24285888671875,7176800,0.0,0,0.015694419364135292,1.2608844944452102
2013-06-04,30.284711313023603,31.017070609229705,30.25681401447274,30.43118476867676,4528400,0.0,0,0.006227119025467465,1.268736172269487
2013-06-05,30.33353645727142,30.619504377229187,29.77554793577547,30.01966857910156,4801300,0.0,0,-0.013522844828532055,1.251579249883541
2013-06-06,30.14522450843601,30.38934256216102,29.7476593005483,30.340518951416016,4261300,0.0,0,0.010688005147992286,1.2649561353494165
2013-06-07,30.49396604022662,30.87758126412403,30.34051888639277,30.68926048278809,5463200,0.0,0,0.011494250705814002,1.2794958583009803
2013-06-10,30.919418189944736,30.919418189944736,30.14521174634132,30.633447647094727,4702700,0.0,0,-0.0018186438778694525,1.2771689109915219
2013-06-11,30.20799536960901,30.724131396703577,30.02664826551536,30.403289794921875,3574800,0.0,0,-0.007513285961943672,1.2675731757415383
2013-06-12,30.626480576728884,30.68925415756956,29.79647670622364,29.83135032653809,3742600,0.0,0,-0.018811762550752453,1.2437278901437852
2013-06-13,29.587219260280776,30.13125765651501,27.96905936830793,30.09638404846192,6096500,0.0,0,0.008884402449863549,1.2547776692579422
2013-06-14,29.977825729635725,30.340517290087032,29.64303413399308,30.138246536254883,4078500,0.0,0,0.0013909474216422524,1.2565229990217308
2013-06-17,30.270765590480124,30.340512831565366,29.76857694046896,29.99874496459961,3457700,0.0,0,-0.004628722227998927,1.250706903086167
2013-06-18,29.970852547400607,30.382367722495268,29.73370816411407,30.368417739868164,3644900,0.0,0,0.012322941366540219,1.266119290919625
2013-06-19,30.382360053799346,30.57068078070126,29.99874228009927,30.01966857910156,3663300,0.0,0,-0.011483942421826043,1.251579249883541
2013-06-20,29.7476548350787,29.83832572103024,28.53403308849844,28.638656616210938,7474900,0.0,0,-0.046003571267006715,1.1940021346652168
2013-06-21,29.057141585234188,29.78949820087041,28.73630004477436,29.72672462463379,9825700,0.0,0,0.03799298350492286,1.239365838072395
2013-06-24,29.343114618185552,29.57328532470068,28.8200022786733,29.217567443847656,6042400,0.0,0,-0.017127927385723773,1.2181380699935445
2013-06-25,29.39890640591538,29.83134507520123,29.02226498717308,29.73369789123535,4686900,0.0,0,0.01766507250747784,1.2396565673240996
2013-06-26,30.06152358172028,30.417241488629845,30.012699972644395,30.256820678710938,4733700,0.0,0,0.017593600008621424,1.2614665891176604
2013-06-27,30.382368852620136,30.67531051662444,29.810432847070302,30.08245086669922,5163900,0.0,0,-0.005762991884154189,1.2541967674024437
2013-06-28,29.663963744332325,29.97085809758696,28.820009594257325,28.833959579467773,10753100,0.0,0,-0.041502312852225276,1.2021447007834578
2013-07-01,28.875793707198635,29.24545880024161,28.64562306842278,29.02226448059082,4588200,0.0,0,0.00653066397641533,1.209995503875303
2013-07-02,29.00134536283038,29.691852065362585,29.00134536283038,29.440757751464844,4365900,0.0,0,0.014419731828779092,1.2274433145552133
2013-07-03,29.210588211087423,29.51050610804981,29.022267485505008,29.4547061920166,2417500,0.0,0,0.0004737799437606327,1.2280248525797526
2013-07-05,29.608157519069525,29.87320183661859,29.510510312784824,29.79647827148437,2743700,0.0,0,0.011603309747506563,1.2422740053218715
2013-07-08,29.922030316400363,30.473040021764746,29.86623038332246,30.46606636047364,3978300,0.0,0,0.022472054680034992,1.2701904546970506
2013-07-09,30.68925838656621,30.849679190668084,30.166146027704283,30.21496963500977,3805700,0.0,0,-0.008241849226378717,1.259721736480652
2013-07-10,30.24286873056217,30.77295473494496,30.24286873056217,30.626483917236328,3080100,0.0,0,0.013619549752905913,1.2768785793454673
2013-07-11,30.92915143512521,31.04881500500882,30.49977765594023,30.8165283203125,4061400,0.4,0,0.006205230858029376,1.2848019057079785
2013-07-12,30.92211968647494,31.752716326885693,30.8306125487626,31.71048164367676,5693900,0.0,0,0.029008891399847192,1.322072584660978
2013-07-15,31.640083518665843,31.654161742098843,31.351486651155778,31.40779685974121,3265800,0.0,0,-0.009545259745239676,1.3094530584383286
2013-07-16,31.35150123971457,31.513396856807883,30.76022900612917,30.8376579284668,3714500,0.0,0,-0.018152783330218858,1.2856828407874052
2013-07-17,30.95027585371515,31.07697721701464,30.788380263976325,30.943235397338867,3645400,0.0,0,0.0034236539336733873,1.2900845739027234
2013-07-18,30.94323348898027,31.365572235647505,30.837650816173856,31.19663619995117,3043700,0.0,0,0.008189214843193016,1.3006493536443018
2013-07-19,31.31630160378061,31.611936326988385,31.05585842173869,31.337417602539062,4317900,0.0,0,0.004512710975810741,1.3065188082581736
2013-07-22,31.182561644145963,31.74567735418058,30.83061398973089,31.654172897338867,3810500,0.0,0,0.01010789398211731,1.3197249618576894
2013-07-23,31.61896997744618,31.73863355349274,31.13328327326743,31.18959617614746,3535100,0.0,0,-0.014676634347645878,1.3003558411530431
2013-07-24,31.168479573033984,31.23183025042418,30.5420132550349,30.717987060546875,3088100,0.0,0,-0.015120718874880867,1.2806935260416588
2013-07-25,30.55609122794592,31.274064670690155,30.51385654832079,31.14032554626465,4088500,0.0,0,0.01374889848365779,1.2983016513198833
2013-07-26,31.68232285104235,31.75975175530656,31.09105075547148,31.527467727661133,4491100,0.0,0,0.012432181571811585,1.3144423731840749
2013-07-29,31.478197169522392,31.99204039172557,31.302223352939908,31.71752166748047,4326200,0.0,0,0.006028201867052774,1.3223660971522364
2013-07-30,31.731596063571736,31.83717872968417,31.11216755215344,31.464115142822266,3619700,0.0,0,-0.007989480619414735,1.3118010788472676
2013-07-31,31.562649298934097,32.31581667187743,31.54153330992604,32.01314163208008,6020600,0.0,0,0.017449290620939584,1.3346910771089358
2013-08-01,31.77383603459965,32.308798010431445,31.70344757284964,31.85126495361328,3652400,0.0,0,-0.005056569590301652,1.3279421187959797
2013-08-02,31.75272580525608,31.970931687436167,31.54155769647127,31.900543212890625,3190700,0.0,0,0.0015471366474490988,1.32999662671366
2013-08-05,31.71048734023597,31.93573365418608,31.30926717569061,31.471162796020508,2953500,0.0,0,-0.013459971951092387,1.3120949094230467
2013-08-06,31.26702267359852,31.66824539739185,31.26702267359852,31.59081649780273,4980600,0.0,0,0.003802010829970115,1.3170835084786219
2013-08-07,31.464122962365632,31.576746111963168,31.12625351357304,31.372615814208984,3299400,0.0,0,-0.006907092243371493,1.3079862911933366
2013-08-08,31.57674207718501,31.801988347598805,31.40076826060252,31.71752166748047,2892400,0.0,0,0.010993850666263905,1.3223660971522366
2013-08-09,31.60490464096754,31.67529310714649,31.302229403131864,31.471162796020508,3290800,0.0,0,-0.007767279992514364,1.3120949094230467
2013-08-12,31.47115679982254,31.81606666273865,31.245910528788603,31.70344352722168,3826400,0.0,0,0.007380748296677009,1.3217791516908495
2013-08-13,31.759753844176952,31.80198852704812,31.450040891897203,31.626014709472656,2791800,0.0,0,-0.0024422841538503937,1.3185509914137852
2013-08-14,31.56969754304932,31.83717846154602,31.28814108397379,31.379648208618164,2990500,0.0,0,-0.007789995139055539,1.308279485600075
2013-08-15,31.39372967699231,31.407807905376405,30.35900539966289,30.41531562805176,4363100,0.0,0,-0.03073114695726753,1.2680745564669207
2013-08-16,30.22526523622912,30.36604484267124,29.85923933353868,30.26749992370605,6093300,0.0,0,-0.004859910255522126,1.2619118279251804
2013-08-19,30.274536101550545,30.837654497666986,30.23230410144507,30.52793884277344,3326900,0.0,0,0.008604573212979805,1.2727700406368878
2013-08-20,30.47161843202092,30.605357529577915,30.16190288062023,30.24637222290039,2803000,0.0,0,-0.009223243708761042,1.261030972366884
2013-08-21,30.140794247484973,30.18302892893804,29.73957417169636,29.78180885314941,4118800,0.0,0,-0.015359308757010082,1.2416624083101484
2013-08-22,29.845156603859127,30.33788108005426,29.767727704700743,30.211179733276367,4077700,0.0,0,0.014417219660636915,1.2595637279951113
2013-08-23,30.27453395072853,30.619443809588724,30.16191081653594,30.57017135620117,2738100,0.0,0,0.011882740961928873,1.2745307974999187
2013-08-26,30.57017508202392,30.788383605868773,30.40123901757182,30.584253311157227,3493400,0.0,0,0.0004606436382699197,1.2751179020035661
