Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,cum_return
1999-12-31,0.771698286331232,0.7865109705318445,0.7607079850001347,0.7860331535339355,163811200,0.0,0.0,,
2000-01-03,0.8018013807131155,0.8600965279402367,0.7774317979035501,0.8557962775230408,535796800,0.0,0.0,0.08875341157743333,1.0887534115774333
2000-01-04,0.8276045624847183,0.8457618670231483,0.7736096493506955,0.7836443185806274,512377600,0.0,0.0,-0.08430973683508547,0.9969608979690384
2000-01-05,0.7932002601638561,0.845284004203393,0.7874666595682589,0.7951114773750305,778321600,0.0,0.0,0.014633116737415852,1.0115495431716583
2000-01-06,0.811358282458988,0.8180475159514842,0.7263036966323851,0.7263036966323853,767972800,0.0,0.0,-0.08653853289831293,0.9240115297516244
2000-01-07,0.73777189797781,0.7721761531068329,0.7301270807080442,0.7607080340385437,460734400,0.0,0.0,0.047369079306190054,0.9677811051842631
2000-01-10,0.7798209290518798,0.7817321461526073,0.7243926218933271,0.7473287582397461,505064000,0.0,0.0,-0.01758792493325989,0.950759843754455
2000-01-11,0.7334714957936019,0.7597522417402632,0.6919002518745985,0.7091019153594971,441548800,0.0,0.0,-0.051151307184121086,0.9021272349282439
2000-01-12,0.7263038228398989,0.7301271248696741,0.6613186104497557,0.6665753126144409,976068800,0.0,0.0,-0.059972483255099074,0.8480244244375409
2000-01-13,0.7223614182731647,0.7549734727221636,0.7071908060468571,0.7396829724311829,1032684800,0.0,0.0,0.10967651881675478,0.9410327911814325
2000-01-14,0.7645303395685435,0.7817320048977627,0.7597523231990485,0.7678749561309814,390376000,0.0,0.0,0.038113603733687995,0.9768989420849279
2000-01-18,0.7721760674005844,0.8104027014026347,0.7678750000886612,0.7946335673332214,459177600,0.0,0.0,0.03484761547253212,1.0109415407742268
2000-01-19,0.8075352379792917,0.8314270114811625,0.7903335162819344,0.814703106880188,597643200,0.0,0.0,0.02525634502745655,1.0364742291306093
2000-01-20,0.8830328106735512,0.9289042658554064,0.8677423596382141,0.8677423596382141,1831132800,0.0,0.0,0.06510255369116469,1.1039513482820933
2000-01-21,0.8734758603364383,0.8734758603364383,0.8424170427009996,0.8510183095932007,495924800,0.0,0.0,-0.019273059404390613,1.0826748283670955
2000-01-24,0.8290375810602365,0.8620075574182051,0.8037124194033175,0.8123137354850769,440876800,0.0,0.0,-0.04548030714712248,1.033434444632502
2000-01-25,0.8027571041868103,0.8648755634136847,0.7826885848855175,0.8581854104995728,497145600,0.0,0.0,0.05647039193188497,1.0917928927568092
2000-01-26,0.8409836614225875,0.8729980626697067,0.8390724955727985,0.8424170613288879,367158400,0.0,0.0,-0.018374058773040214,1.071732225977308
2000-01-27,0.8319046044716285,0.86391987440676,0.8180475542938177,0.8409836888313293,340144000,0.0,0.0,-0.001701499842960752,1.0699086737631118
2000-01-28,0.8271264981077313,0.8476727786003311,0.7693091201601178,0.776953935623169,423348800,0.0,0.0,-0.07613673613234895,0.9884493193830983
2000-01-31,0.7721760857264522,0.7941557692050512,0.7224813327496017,0.7932001352310181,701680000,0.0,0.0,0.020910119458779297,1.009117912730348
2000-02-01,0.7951113071979999,0.8027569910131123,0.7645303582645748,0.7664415240287781,318035200,0.0,0.0,-0.033735005850001,0.975075314041049
2000-02-02,0.7702646300998941,0.7807762432911296,0.7415939865509839,0.7554510831832886,464195200,0.0,0.0,-0.014339568644087253,0.9610931546422025
2000-02-03,0.7669194134359292,0.7970234669355989,0.7664415964307838,0.7898555994033813,475193600,0.0,0.0,0.04554168626659516,1.0048629575638899
2000-02-04,0.7946337280724861,0.840983821453864,0.7922446937487633,0.8256933689117432,425320000,0.0,0.0,0.04537255864924172,1.050456161040408
2000-02-07,0.8256932576403461,0.8734759281547062,0.8099249391129255,0.8720424771308899,441067200,0.0,0.0,0.056133559943970956,1.1094220049246832
2000-02-08,0.871564678057559,0.8878107628893017,0.8505406271997903,0.8782548308372498,408643200,0.0,0.0,0.007123911815395845,1.1173254294538264
2000-02-09,0.8725203341955589,0.8954564703121625,0.8596188660855546,0.8610522150993347,299364800,0.0,0.0,-0.019587271409046036,1.0954400730148854
2000-02-10,0.8629642914616188,0.8706091597138338,0.8409837385798815,0.8677423596382141,302982400,0.0,0.0,0.007769731523317169,1.103951348282094
2000-02-11,0.8686978615282901,0.8725202955220198,0.8276044249082478,0.8314268589019775,212251200,0.0,0.0,-0.04185055659997683,1.0577503698971935
2000-02-14,0.8357269930452625,0.8858995102961066,0.8304711594773098,0.8854216933250427,367539200,0.0,0.0,0.06494237447942619,1.1264431905248087
2000-02-15,0.8811215575485343,0.9169591578852104,0.8806437405705231,0.9097912907600404,485744000,0.0,0.0,0.02752315379068926,1.1574464596940977
2000-02-16,0.9002342857054891,0.9031019016102872,0.8572296422602419,0.8725200891494751,378246400,0.0,0.0,-0.04096676016697076,1.1100296281737
