Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-26,38.86201212400251,39.28834366823789,38.67343843290601,38.8374137878418,441000,0.0,0
2017-06-27,38.61603572479393,39.3211273462072,38.61603572479393,38.82920455932617,389200,0.0,0
2017-06-28,38.833359682661964,39.214565608149634,38.76706135060578,38.90794372558594,225600,0.505,0
2017-06-29,38.75048556467565,38.80020931217423,38.07923236047578,38.20353698730469,196700,0.0,0
2017-06-30,38.33613210764385,38.53502394477296,37.722888335612886,38.012935638427734,274300,0.0,0
2017-07-03,38.19525572284134,38.30298894098985,37.515713567649904,37.91349411010742,212700,0.0,0
2017-07-05,37.91348881834607,38.012933149760855,37.59029237028928,37.805755615234375,332600,0.0,0
2017-07-06,37.573719339726885,38.377569218492525,37.34168150308461,37.938350677490234,547100,0.0,0
2017-07-07,38.128954964102896,38.419005431273696,37.97979003627155,38.34442138671875,200900,0.0,0
2017-07-10,38.35270417993315,38.5267357115069,37.78918103311886,37.805755615234375,180700,0.0,0
2017-07-11,37.93007141441528,37.979795171267575,37.34997356292105,37.847198486328125,213300,0.0,0
2017-07-12,38.27812712446134,38.92452329978083,38.12067330755574,38.70905685424805,198500,0.0,0
2017-07-13,38.700766010114044,38.800210346483766,38.120668252280176,38.24497604370117,168100,0.0,0
2017-07-14,38.394147433323965,39.065400713189696,38.394147433323965,38.849937438964844,148800,0.0,0
2017-07-17,38.84993636621034,39.430034157952775,38.659333393161006,39.07368850708008,300000,0.0,0
2017-07-18,39.57091586371584,39.57091586371584,39.015681493617855,39.28086853027344,201000,0.0,0
2017-07-19,39.355445118389525,39.47974974002886,39.20627704339973,39.33058166503906,153300,0.0,0
2017-07-20,39.49632621593478,39.570910257006446,39.11512029991441,39.15655517578125,163400,0.0,0
2017-07-21,39.761513215016635,39.761513215016635,38.91622846996382,39.15655517578125,165900,0.0,0
2017-07-24,39.264289446140964,39.264289446140964,38.800210604531735,38.932804107666016,209700,0.0,0
2017-07-25,39.28913854953435,39.902385302661195,38.535012622512625,39.595760345458984,441200,0.0,0
2017-07-26,39.70349754883614,40.681375640536935,39.62062781005928,40.55706787109375,364700,0.0,0
2017-07-27,40.407912581081405,40.85541689895371,40.233884177890694,40.63995361328125,271600,0.0,0
2017-07-28,40.639950609827395,41.05430572658025,40.499068226266516,40.7476806640625,226600,0.0,0
2017-07-31,40.7476806640625,40.83055358418027,40.399623883403855,40.7476806640625,144900,0.0,0
2017-08-01,40.95486397911826,41.25320021091951,40.69796579383982,40.86370849609375,178200,0.0,0
2017-08-02,40.772542563376795,40.79740285782322,40.34989859011627,40.61508560180664,146400,0.0,0
2017-08-03,40.55707430891041,41.20347038683139,40.54878859822865,41.07916259765625,358800,0.0,0
2017-08-04,40.9714301192032,41.58467704273802,40.689668531840454,41.16203308105469,215000,0.0,0
2017-08-07,41.29463512928984,41.29463512928984,40.73111188108197,40.94657516479492,121600,0.0,0
2017-08-08,40.83055803593703,41.18690372809917,40.83055803593703,41.09574508666992,170800,0.0,0
2017-08-09,41.14547041658019,41.23662590021403,40.73111523881514,40.88028335571289,107300,0.0,0
2017-08-10,40.888555579896874,41.07915851943877,40.606794025513615,40.73938751220703,89700,0.0,0
2017-08-11,40.43277036977834,40.44105608060124,39.902396361315915,40.20072937011719,142400,0.0,0
2017-08-14,40.341607693351946,40.94656568358625,40.24216336707075,40.79739761352539,123800,0.0,0
2017-08-15,40.62336899303675,40.63165470297476,39.83609377524463,40.45762634277344,159000,0.0,0
2017-08-16,40.51564153818232,40.94657122542843,40.2918894028077,40.63166046142578,191900,0.0,0
