Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-26,39.64248181719403,39.74841015415751,39.406174403829475,39.683223724365234,513300,0.0,0
2017-06-27,39.47136007667103,39.73211200765616,39.292095066873884,39.38172912597656,685300,0.0,0
2017-06-28,39.495798416408945,39.577282210020826,39.161709889148284,39.169857025146484,415000,0.0,0
2017-06-29,38.8602188144126,38.982447631481286,38.20833904299811,38.884666442871094,823100,0.0,0
2017-06-30,38.98245092623329,39.104679753632624,38.485391587141386,38.54243087768555,549900,0.0,0
2017-07-03,38.63206156273761,39.06393132725714,38.42834894046871,38.974300384521484,324100,0.0,0
2017-07-05,38.98244907896427,39.04763550432223,38.18389594077894,38.37131118774414,579600,0.0,0
2017-07-06,38.15130521144817,38.42835454245774,37.132741951620076,37.21422576904297,719000,0.0,0
2017-07-07,37.20607640182911,37.5238676225128,37.03495853044684,37.42608642578125,840800,0.0,0
2017-07-10,37.77647052242632,38.33871626097721,37.409787167541815,37.507568359375,872500,0.0,0
2017-07-11,37.47497939641515,37.71943394778448,37.17348244493166,37.613502502441406,815900,0.0,0
2017-07-12,37.89869291849981,38.208336958683184,37.83350649911834,37.96388244628906,527100,0.0,0
2017-07-13,38.0127793524396,38.0861160261825,37.69498502728157,38.061668395996094,436100,0.0,0
2017-07-14,38.33057022271841,38.68095620427756,38.11870734119476,38.469093322753906,680100,0.0,0
2017-07-17,38.509837495129375,39.22690688430066,38.34686986394308,39.09653091430664,618500,0.0,0
2017-07-18,39.04763506189709,39.14541936143818,38.7216967219842,39.006893157958984,1077600,0.0,0
2017-07-19,39.08023200450787,39.968419236810696,38.92541151755901,39.72396469116211,951200,0.0,0
2017-07-20,39.797293685152205,40.13952936132997,39.715809888464435,39.838035583496094,770500,0.0,0
2017-07-21,39.935820476907516,40.025454526648346,39.732107857826676,39.92767333984375,698400,0.0,0
2017-07-24,39.97657230627637,40.066203262897716,39.43877102450621,39.878787994384766,636900,0.0,0
2017-07-25,39.55284984177703,39.593591751096334,38.26538437010977,38.42020797729492,2618900,0.0,0
2017-07-26,38.24093878070676,38.876521251922476,38.02092874642248,38.68910598754883,1489000,0.0,0
2017-07-27,38.48538943189801,38.909112072502815,38.11870607864307,38.77873611450195,655900,0.0,0
2017-07-28,38.803185261824986,38.98245339110365,38.648364764616936,38.966156005859375,695000,0.0,0
2017-07-31,38.998747898413626,39.16986576823822,38.68910381843949,39.063934326171875,663100,0.0,0
2017-08-01,39.1372717656201,39.324687023151846,38.90911460139158,39.088382720947266,803900,0.0,0
2017-08-02,38.9335577664002,39.04763634453737,38.40390678099072,38.5587272644043,418600,0.0,0
2017-08-03,38.48538667841428,38.8846647697046,38.48538667841428,38.64835739135742,543800,0.0,0
2017-08-04,38.64021124764289,38.93355794039697,38.297975511701885,38.35501480102539,318400,0.0,0
2017-08-07,38.38760663891082,38.5994663961701,38.24908044083491,38.428348541259766,481700,0.0,0
2017-08-08,38.32241512379531,38.52612773339815,38.273526086871584,38.460941314697266,443400,0.0,0
2017-08-09,38.517977805798786,38.68909563944855,38.21648403578622,38.330562591552734,409400,0.0,0
2017-08-10,38.338797687584176,38.536206600350184,38.207190699820806,38.24009323120117,342500,0.44,0
2017-08-11,38.31412076507036,38.676039181933845,37.927523881818544,38.0097770690918,675600,0.0,0
2017-08-14,38.20718946534753,38.77474399340975,38.18251099873057,38.75006866455078,502700,0.0,0
2017-08-15,38.659593252044765,38.87345345112323,38.437505850448815,38.80765151977539,241300,0.0,0
2017-08-16,38.865215828049976,39.04617656720472,38.64312850393024,39.00504684448242,456300,0.0,0
2017-08-17,39.01327610085988,39.50680142197245,38.741834977817746,39.325843811035156,640700,0.0,0
2017-08-18,39.19424194627301,39.21891727421011,38.50330452421321,38.8652229309082,597000,0.0,0
2017-08-21,38.939256065324905,39.34230424379464,38.437503427176985,39.260047912597656,454300,0.0,0
2017-08-22,39.22714343439561,39.36697762161541,38.97215666472817,39.23537063598633,307100,0.0,0
2017-08-23,39.23536571984697,39.432774604676496,38.955700518207095,39.22713851928711,540600,0.0,0
2017-08-24,39.342302231808915,39.424555421041234,38.980380668567435,39.021507263183594,630600,0.0,0
2017-08-25,39.07907552621043,39.16955589480075,38.89811792678705,38.996822357177734,454100,0.0,0
2017-08-28,39.0132803302703,39.144887306018255,38.47040116309023,38.684261322021484,447400,0.0,0
2017-08-29,38.69248208655685,38.988598517170686,38.552647933097084,38.7418327331543,343300,0.0,0
2017-08-30,38.69248916987623,39.2518196105957,38.37169735723727,39.2518196105957,495200,0.0,0
2017-08-31,39.28472087952767,39.62196397274972,39.07908477054452,39.14488983154297,589200,0.0,0
2017-09-01,39.18600940407204,39.720664446726936,39.103756230320876,39.41632080078125,315600,0.0,0
2017-09-05,39.482131007626165,39.827598147819124,39.42455315092734,39.819374084472656,437700,0.0,0
2017-09-06,39.86049599827099,40.04145674823233,39.59728207346769,39.63840866088867,356300,0.0,0
2017-09-07,39.76179622777383,39.90162726896874,39.59728672102382,39.819374084472656,494300,0.0,0
2017-09-08,39.64663848858708,39.81937204985754,39.457453663706424,39.663089752197266,424200,0.0,0
2017-09-11,39.753574511429306,40.156619532116366,39.712444778995156,40.016788482666016,584400,0.0,0
2017-09-12,39.90163266389853,40.025015595082586,38.96393242772621,39.13666915893555,427400,0.0,0
2017-09-13,39.14488610081376,39.350522190198625,38.93102594846689,39.276493072509766,545800,0.0,0
2017-09-14,39.26003946419761,39.819369844941555,39.07085464979267,39.8111457824707,375300,0.0,0
2017-09-15,39.77824545971091,39.87694990361437,39.3998758099496,39.663089752197266,1094500,0.0,0
2017-09-18,39.66309757448133,39.983889433751806,39.43278297627412,39.97566223144531,497100,0.0,0
2017-09-19,40.0250059806405,40.0250059806405,39.26826672191292,39.29294204711914,669700,0.0,0
2017-09-20,39.39164852575976,39.73711878532603,39.32584660921619,39.44922637939453,405900,0.0,0
2017-09-21,39.441008160086845,39.54793982029061,38.90635299682617,38.90635299682617,444000,0.0,0
2017-09-22,38.96392474643925,39.177788033296494,38.79941524987774,38.92279815673828,343800,0.0,0
2017-09-25,38.248303410933325,38.34700783148637,37.44221051127675,37.606719970703125,1176700,0.0,0
2017-09-26,37.6149556013213,37.631406866099724,37.02272262032965,37.08852767944336,1664100,0.0,0
2017-09-27,36.94868958774211,37.04739716596728,36.17549905152376,36.307106018066406,1146000,0.0,0
2017-09-28,36.282438438562906,36.5785549609431,36.19195804141804,36.57032775878906,836400,0.0,0
2017-09-29,36.41403876353009,36.841762202207825,36.175500148886364,36.31533432006836,1064800,0.0,0
2017-10-02,36.42226955815775,36.9404734731847,36.315341032043534,36.701934814453125,768200,0.0,0
2017-10-03,36.562097931437215,36.63612705036372,36.17550107284796,36.54564666748047,820100,0.0,0
2017-10-04,36.59499725185959,36.8664352389605,36.34000738951602,36.817081451416016,548500,0.0,0
2017-10-05,36.94046943419545,37.20368339513442,36.932245370685195,37.08852767944336,474700,0.0,0
2017-10-06,36.86644134340371,37.0062755290551,36.751285624489626,36.88289260864258,307100,0.0,0
2017-10-09,36.89111521822798,37.10497852014533,36.86643989022132,37.08030319213867,184900,0.0,0
2017-10-10,37.113205165203915,37.425772938648414,36.79241332777109,36.80886459350586,595100,0.0,0
2017-10-11,36.89111757652396,37.236587879491125,36.775961854787596,37.11320495605469,567800,0.0,0
2017-10-12,37.09674596876292,37.24480419096524,36.91578835988253,36.981590270996094,585800,0.0,0
2017-10-13,37.16255408402843,37.17900534760362,36.84176228870638,37.014495849609375,1338400,0.0,0
2017-10-16,36.89110975232648,36.96513886313597,36.175497106339726,36.28242874145508,1107500,0.0,0
2017-10-17,36.19195418514374,36.619677656590035,35.74777944890054,36.520973205566406,1468500,0.0,0
2017-10-18,36.414044837450426,36.58677842676011,35.75600987501482,36.085025787353516,1252700,0.0,0
2017-10-19,36.05211944484847,36.2577555270908,35.887609951503094,36.00276565551758,960200,0.0,0
2017-10-20,35.96986346623359,35.98631472949799,35.723100792782844,35.8793830871582,652900,0.0,0
2017-10-23,35.94519188819057,35.97809441815009,35.649075394070806,35.747779846191406,632400,0.0,0
2017-10-24,34.8512049406932,35.14732142326161,34.176718791624204,34.72782516479492,1771300,0.0,0
2017-10-25,34.357670938167686,34.83474493319788,34.357670938167686,34.80184555053711,1030000,0.0,0
2017-10-26,34.88410645555631,34.94991151099588,34.05333802605707,34.28364944458008,1128900,0.0,0
2017-10-27,34.17672021965927,34.63734622709662,34.14381768960847,34.6126708984375,727900,0.0,0
2017-10-30,34.54685712292098,34.694915333039795,34.05333184769641,34.08623123168945,770000,0.0,0
2017-10-31,34.086241894685706,34.25897861903197,33.77367725355243,34.20140075683594,643700,0.0,0
2017-11-01,34.308324261308805,34.744274902718786,33.9875324652056,34.71137237548828,936800,0.0,0
2017-11-02,34.78539780015879,34.908777557539004,34.308320619234685,34.324771881103516,813900,0.0,0
2017-11-03,34.102694469564824,34.82653451349922,34.078019138464676,34.439937591552734,1098800,0.0,0
2017-11-06,34.57153659306323,34.66201696985309,34.48105621627336,34.56331253051758,655300,0.0,0
2017-11-07,34.58798836959175,34.91700735593991,34.54686178073763,34.70314407348633,511400,0.0,0
2017-11-08,34.77718363103251,35.2131343895099,34.67847916059322,35.04039764404297,894200,0.0,0
