Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,cum_return
2017-06-26,50.42499923706055,50.4900016784668,49.59999847412109,49.69900131225586,67724000,0,0.0,,
2017-06-27,49.53450012207031,49.93999862670898,48.79999923706055,48.8390007019043,75648000,0,0.0,-0.017304182934144485,0.9826958170658555
2017-06-28,48.9275016784668,49.53400039672852,48.46049880981445,49.51649856567383,74752000,0,0.0,0.013872066463946231,0.996327838754035
2017-06-29,48.95000076293945,49.37799835205078,48.26250076293945,48.79650115966797,86060000,0,0.0,-0.014540555710960135,0.9818406783082514
2017-06-30,49.00600051879883,49.17350006103516,48.38050079345703,48.400001525878906,67806000,0,0.0,-0.008125575079485081,0.9738626581605652
2017-07-03,48.63949966430664,48.7244987487793,47.54999923706055,47.68299865722656,58182000,0,0.0,-0.014814108389417546,0.9594357511861683
2017-07-05,48.07649993896485,48.75,47.76250076293945,48.56999969482422,73060000,0,0.0,0.018602039774678225,0.9772832131909817
2017-07-06,48.233001708984375,48.720001220703125,47.95100021362305,48.25699996948242,65192000,0,0.0,-0.006444301571102318,0.9709853054448031
2017-07-07,48.477500915527344,49.00550079345703,48.45700073242188,48.9379997253418,52868000,0,0.0,0.014111937258636909,0.9846877891542986
2017-07-10,49.25,49.97200012207031,49.17499923706055,49.82350158691406,70926000,0,0.0,0.01809436157060018,1.0025050860454114
2017-07-11,49.650001525878906,49.79949951171875,49.18600082397461,49.70650100708008,59654000,0,0.0,-0.0023483010247660197,1.0001509023245179
2017-07-12,50.032501220703125,50.4275016784668,49.90499877929688,50.32550048828125,72172000,0,0.0,0.012453089005661555,1.0126058705302579
2017-07-13,50.23099899291992,50.34400177001953,49.79499816894531,50.03150177001953,57616000,0,0.0,-0.0058419432575773644,1.0066902844923304
2017-07-14,50.119998931884766,50.22249984741211,49.84450149536133,50.09049987792969,42050000,0,0.0,0.001179219208357063,1.0078773930126703
2017-07-17,50.234500885009766,50.73749923706055,50.19049835205078,50.50199890136719,74252000,0,0.0,0.00821511113764739,1.0161572178093918
2017-07-18,50.29999923706055,51.30149841308594,50.20000076293945,51.22249984741211,80152000,0,0.0,0.014266780755591402,1.0306545100490903
2017-07-19,51.25,51.579498291015625,51.125,51.34349822998047,59280000,0,0.0,0.0023622115853150216,1.0330891340731854
2017-07-20,51.579498291015625,51.74850082397461,51.1259994506836,51.435001373291016,61950000,0,0.0,0.0017821758638392193,1.034930280593125
